3.8319e-01
1.5308e-05
2.6270e+00
4.1758e+05
    1    2    6.704417e-18    1.789575e-19
    1    3    6.080105e-19    3.015530e-20
    2    3    4.247605e-15    1.537343e-16
    3    6    4.296135e-24    9.514084e-26
    3    7    3.739385e-24    1.497313e-25
    4    7    2.804260e-21    7.527859e-23
    4    8    8.889442e-14    6.135524e-15
    4   10    1.945259e-24    6.714805e-26
    5   10    1.936986e-18    4.022449e-20
    5   11    1.631742e-17    7.866281e-19
    5   12    9.551325e-28    6.063655e-29
    6   11    6.234222e-13    2.135017e-14
    6   12    6.735045e-04   -2.681346e-07
    6   13    2.129526e-10    3.878423e-12
    6   14    1.103353e-10    3.753434e-12
    6   15    2.700977e-24    1.455903e-25
    7   12    7.009421e-23    2.851024e-24
    7   13    7.535005e-11    4.182340e-13
    7   14    6.730165e-09    1.741567e-10
    7   15    2.914413e-08    8.181789e-10
    7   16    2.207350e-19    1.058980e-20
    7   17    4.201966e-25    2.178657e-26
    8   14    2.930101e-13    2.945794e-15
    8   15    2.357903e-08    7.069027e-10
    8   16    4.582587e-02   -1.401667e-08
    8   17    1.634251e-07    3.358188e-09
    8   18    1.910424e-11    3.114421e-13
    8   19    7.078902e-20    2.238685e-21
    8   20    9.453866e-27    7.756410e-28
    9   15    7.485067e-27    1.328870e-28
    9   16    3.773369e-20    1.401311e-21
    9   17    4.081705e-11    2.721837e-13
    9   18    5.018852e-09    5.979115e-11
    9   19    1.023913e-08    5.658358e-10
    9   20    4.836415e-15    3.307559e-16
    9   21    1.998582e-20    3.850451e-22
    9   22    9.147102e-30    2.349619e-31
   10   17    1.509676e-28    6.490161e-30
   10   18    2.733648e-15    3.273453e-17
   10   19    1.199199e-10    3.891600e-12
   10   20    8.382608e-03   -5.546982e-09
   10   21    9.329657e-06    3.514040e-09
   10   22    1.407348e-06   -8.355226e-09
   10   23    2.200506e-14    1.795634e-16
   10   24    2.803920e-20    7.988631e-22
   10   25    1.722259e-28    7.753361e-30
   11   19    4.899961e-26    9.360260e-28
   11   20    2.286760e-17    8.697148e-19
   11   21    2.075012e-08    1.188737e-10
   11   22    4.256128e-07    5.380187e-09
   11   23    1.526411e-04    1.034001e-09
   11   24    9.514024e-11    1.290092e-12
   11   25    4.711565e-15    1.773014e-17
   11   26    3.067048e-22    5.166359e-24
   11   27    2.042944e-29    6.206028e-31
   12   21    2.748557e-22    1.188360e-23
   12   22    1.444277e-13    4.594068e-15
   12   23    3.681946e-07   -9.188285e-10
   12   24    2.140779e-03    4.587347e-07
   12   25    3.461759e-04   -3.759507e-07
   12   26    2.880965e-04    4.384085e-08
   12   27    1.129528e-11    1.576462e-13
   12   28    9.477174e-18    1.722311e-19
   12   29    2.512356e-26    9.268871e-28
   13   23    3.375144e-26    1.201273e-27
   13   24    2.783646e-14    9.720106e-17
   13   25    2.994306e-09    1.793294e-11
   13   26    1.058689e-08   -4.712494e-10
   13   27    2.792659e-04    2.918492e-07
   13   28    1.302249e-09   -4.516720e-12
